TIME,AREA,SRC_NUCL,SRC_BCOAL,SRC_HCOAL,SRC_OIL,SRC_LNG,SRC_PUMP,SRC_FUELCELL,SRC_COALGAS,SRC_SOLAR,SRC_WIND,SRC_WATER,SRC_SEA,SRC_BIO,SRC_WASTE,SRC_RECYCLE_SUM,SRC_OTHER,SRC_ALL,RECYCLE_PERCENT
07-22,전북,0,445.369,0,7.34,718.4,600,21.165,0,3800.438435,79.5,80.037,0,479.703,0,4460.843435,14.695,6246.647435,71.41180099
07-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4346.78819,353.975,36.997,1.08,2.923,0,4791.84319,23.01,14097.29319,33.99122885
07-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2719.851879,421.16,180.155,0,3.5,0,3330.544879,38.935,15305.67988,21.76018906
07-22,경남,0,8200,0,27.19,0,1300,2.715,0,1370.776929,86.186,145.469,0,14.535,0,1619.681929,4.583,11151.45493,14.52440008
07-22,제주,0,0,0,233.135,333.734,0,0,0,556.08148,294.6,0.8164,0.5,357.139,0,1209.13688,19.2,1795.20588,67.35366085
07-22,세종,0,0,0,0,530.441,0,5.28,0,56.48492,0,2.31,0,5,0,69.07492,3.25,602.76592,11.45965917
07-22,소계,23250,36687.882,400,960.155,41201.457,4700,805.729,346.33,19904.98412,1753.643,1811.9134,255.58,1756.542,0,26634.72152,456.595,134290.8105,19.83361439
06-22,서울,0,0,0,0,802.346,0,68.1,0,45.603455,0,0.316,0,6.865,0,120.884455,27.95,951.180455,12.70888761
06-22,부산,4550,19,0,0,1845.836,0,47.28,0,148.88161,0.758,0.01,0,6.69,0,203.61961,33.9,6652.35561,3.060864781
06-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,115.94522,0,3.56,0,4.5,0,125.41222,9.9,622.41222,20.14938267
06-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,100.94561,49,12.599,0,78.23,0,454.49461,33.28,14180.75161,3.205010725
06-22,광주,0,0,0,0,115.246,0,12.635,0,234.961356,0,1.83,0,2.14,0,251.566356,4.36,371.172356,67.77615626
06-22,대전,0,0,0,0,48.3,0,7.165,0,41.21144,0,0,0,0.099,0,48.47544,88,184.77544,26.23478532
06-22,울산,2800,0,0,0,2514.7,0,30.678,0,78.76887,1.65,0.3,0,0,0,111.39687,21.9,5447.99687,2.0447308
06-22,경기,0,253.355,0,43.65,17611.857,400,221.61,0,1200.52175,5.326,276.118,254,59.703,0,2017.27875,59.064,20385.20475,9.895798324
06-22,강원,0,3234,400,0,1279.2,1000,34.296,0,1504.952843,459.468,520.095,0,358.515,0,2877.326843,13.39,8803.916843,32.68234917
06-22,충북,0,0,0,58.3,0,0,19.8,0,1087.464791,0,519.004,0,2.54,0,1628.808791,52.807,1739.915791,93.61423118
06-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2462.825745,2.02,32.217,0,374.46,0,3281.772745,9.28,25720.43074,12.75940041
06-22,전북,0,695.369,0,7.34,718.4,600,21.165,0,3797.457855,79.5,80.037,0,169.703,0,4147.862855,74.695,6243.666855,66.43312258
06-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4346.81599,353.975,36.997,1.08,2.923,0,4791.87099,23.01,14097.32099,33.99135902
06-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2715.171994,421.16,180.155,0,3.5,0,3325.864994,38.935,15300.99999,21.73625904
06-22,경남,0,8200,0,27.19,0,1300,2.715,0,1386.548189,86.186,145.469,0,14.535,0,1635.453189,4.583,11167.22619,14.64511564
06-22,제주,0,0,0,233.135,333.734,0,0,0,556.13181,294.6,0.8164,0.5,357.139,0,1209.18721,19.2,1795.25621,67.35457609
06-22,세종,0,0,0,0,530.441,0,5.28,0,57.30692,0,2.31,0,5,0,69.89692,3.25,603.58792,11.58023839
06-22,소계,23250,36937.882,400,960.155,41201.457,4700,805.729,346.33,19881.51545,1753.643,1811.8334,255.58,1446.542,0,26301.17285,517.504,134268.1708,19.58853888
05-22,서울,0,0,0,0,802.346,0,68.1,0,45.588565,0,0.316,0,6.865,0,120.869565,27.95,951.165565,12.70752111
05-22,부산,4550,19,0,0,1845.836,0,47.28,0,146.688465,0.758,0.01,0,6.69,0,201.426465,33.9,6650.162465,3.0288954
05-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,111.55692,0,3.56,0,4.5,0,121.02392,9.9,618.02392,19.58240063
05-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,99.43405,49,12.599,0,78.23,0,452.98305,33.28,14179.24005,3.194692017
05-22,광주,0,0,0,0,115.246,0,12.635,0,229.723081,0,1.83,0,2.14,0,246.328081,4.36,365.934081,67.31487822
05-22,대전,0,0,0,0,48.3,0,7.165,0,42.51657,0,0,0,0.099,0,49.78057,88,186.08057,26.75215902
05-22,울산,2800,0,0,0,2514.7,0,30.678,0,77.41681,1.65,0.3,0,0,0,110.04481,21.9,5446.64481,2.020414656
05-22,경기,0,253.355,0,43.65,17611.857,400,221.61,0,1169.98391,5.326,276.118,254,59.703,0,1986.74091,59.064,20354.66691,9.760616171
05-22,강원,0,3234,400,0,1279.2,1000,34.296,0,1481.221243,459.468,520.095,0,358.515,0,2853.595243,13.39,8780.185243,32.50039907
05-22,충북,0,0,0,58.3,0,0,19.8,0,1061.523311,0,519.004,0,2.54,0,1602.867311,52.807,1713.974311,93.51758079
05-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2421.795015,2.02,40.415,0,374.03,0,3248.510015,9.28,25687.16801,12.64643114
05-22,전북,0,695.369,0,7.34,718.4,600,22.005,0,3723.24464,79.5,80.136,0,169.703,0,4074.58864,74.695,6170.39264,66.03451154
05-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4320.523105,353.975,36.864,1,2.923,0,4765.365105,23.01,14070.8151,33.8670153
05-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2646.529349,421.16,180.155,0,3.5,0,3257.222349,38.935,15232.35735,21.38357363
05-22,경남,0,8200,0,27.19,0,1300,2.715,0,1355.255104,67.386,145.469,0,14.535,0,1585.360104,4.583,11117.1331,14.26051203
05-22,제주,0,0,0,233.135,333.734,0,0,0,550.3542,294.6,0.8164,0.5,357.139,0,1203.4096,19.2,1789.4786,67.24917526
05-22,세종,0,0,0,0,530.441,0,5.28,0,57.207885,0,2.31,0,5,0,69.797885,3.25,603.488885,11.56572834
05-22,소계,23250,36937.882,400,960.155,41201.457,4700,806.569,346.33,19540.56222,1734.843,1819.9974,255.5,1446.112,0,25949.91362,517.504,133916.9116,19.37762252
04-22,서울,0,0,0,0,802.346,0,68.1,0,46.370785,0,0.316,0,6.865,0,121.651785,27.95,951.947785,12.77924976
04-22,부산,4550,19,0,0,1845.836,0,47.28,0,146.30865,0.758,0.01,0,6.69,0,201.04665,33.9,6649.78265,3.023356711
04-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,107.840525,0,3.56,0,4.5,0,117.307525,9.9,614.307525,19.09589582
04-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,95.59623,49,12.599,0,78.23,0,449.14523,33.28,14175.40223,3.168483142
04-22,광주,0,0,0,0,115.246,0,0.315,0,228.605771,0,1.83,0,2.12,0,232.870771,4.36,352.476771,66.06698374
04-22,대전,0,0,0,0,48.3,0,7.165,0,42.19036,0,0,0,0.099,0,49.45436,88,185.75436,26.62352582
04-22,울산,2800,0,0,0,2514.7,0,30.678,0,76.923335,1.65,0.3,0,0,0,109.551335,21.9,5446.151335,2.01153674
04-22,경기,0,253.355,0,43.65,17611.857,400,221.61,0,1137.54205,5.326,276.118,254,59.703,0,1954.29905,59.064,20322.22505,9.616560417
04-22,강원,0,3234,400,0,1279.2,1000,34.296,0,1469.664868,459.468,520.095,0,358.515,0,2842.038868,13.39,8768.628868,32.41143981
04-22,충북,0,0,0,58.3,0,0,19.8,0,1048.312541,0,519.004,0,2.54,0,1589.656541,52.807,1700.763541,93.46722826
04-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2405.809175,2.02,40.415,0,374.03,0,3232.524175,9.28,25671.18217,12.59203473
04-22,전북,0,695.369,0,7.34,718.4,600,22.005,0,3695.191795,79.5,80.037,0,169.703,0,4046.436795,74.695,6142.240795,65.87883689
04-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4280.43166,345.975,37.014,1,2.923,0,4717.42366,23.01,14022.87366,33.64091965
04-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2607.688294,421.16,180.155,0,3.5,0,3218.381294,38.935,15193.51629,21.18259678
04-22,경남,0,8200,0,27.19,0,1300,2.715,0,1333.865759,67.386,145.469,0,14.535,0,1563.970759,4.68236,11095.84312,14.09510519
04-22,제주,0,0,0,233.135,333.734,0,0,0,545.121465,294.6,0.8164,0.5,357.139,0,1198.176865,19.2,1784.245865,67.1531255
04-22,세종,0,0,0,0,530.441,0,5.28,0,56.335765,0,2.31,0,5,0,68.925765,3.25,602.616765,11.43774435
04-22,소계,23250,36937.882,400,960.155,41201.457,4700,794.249,346.33,19323.79903,1726.843,1820.0484,255.5,1446.092,0,25712.86143,517.60336,133679.9588,19.23464195
03-22,서울,0,0,0,0,802.346,0,68.1,0,44.626325,0,0.316,0,6.865,0,119.907325,27.95,950.203325,12.61912286
03-22,부산,4550,19,0,0,1845.836,0,47.28,0,145.3614,0.758,0.01,0,6.69,0,200.0994,33.9,6648.8354,3.009540588
03-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,107.729405,0,3.56,0,4.5,0,117.196405,9.9,614.196405,19.08125871
03-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,94.57963,49,12.599,0,78.23,0,448.12863,33.28,14174.38563,3.161538297
03-22,광주,0,0,0,0,115.246,0,0.315,0,225.429691,0,1.83,0,2.12,0,229.694691,4.36,349.300691,65.75844163
03-22,대전,0,0,0,0,48.3,0,7.165,0,41.98109,0,0,0,0.099,0,49.24509,88,185.54509,26.54076699
03-22,울산,2800,0,0,0,2514.7,0,30.678,0,76.680335,1.65,0.3,0,0,0,109.308335,21.9,5445.908335,2.00716443
03-22,경기,0,253.355,0,43.65,17611.857,400,221.61,0,1123.96003,5.326,276.118,254,59.703,0,1940.71703,59.064,20308.64303,9.556113755
03-22,강원,0,3234,400,0,1279.2,1000,30.096,0,1461.727363,459.468,520.095,0,358.515,0,2829.901363,13.39,8756.491363,32.31775429
03-22,충북,0,0,0,58.3,0,0,19.8,0,1041.778091,0,519.004,0,2.54,0,1583.122091,49.907,1691.329091,93.60225041
03-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2391.419895,2.02,40.415,0,374.03,0,3218.134895,9.28,25656.79289,12.5430131
03-22,전북,0,695.369,0,7.34,718.4,600,22.005,0,3677.148165,79.5,80.037,0,169.703,0,4028.393165,74.695,6124.197165,65.77830622
03-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4256.539055,345.975,37.001,1,2.923,0,4693.518055,23.01,13998.96805,33.5276003
03-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2583.956429,421.16,180.155,0,3.5,0,3194.649429,38.935,15169.78443,21.05929352
03-22,경남,0,8200,0,27.19,0,1300,2.715,0,1324.420794,67.386,163.469,0,14.535,0,1572.525794,4.68236,11104.39815,14.16128792
03-22,제주,0,0,0,233.135,333.734,0,0,0,540.191495,294.6,0.8164,0.5,357.139,0,1193.246895,19.2,1779.315895,67.06211631
03-22,세종,0,0,0,0,530.441,0,5.28,0,56.376435,0,2.31,0,5,0,68.966435,3.25,602.657435,11.44372093
03-22,소계,23250,36937.882,400,960.155,41201.457,4700,790.049,346.33,19193.90563,1726.843,1838.0354,255.5,1446.092,0,25596.75503,514.70336,133560.9524,19.16484913
02-22,서울,0,0,0,0,802.346,0,68.1,0,43.151105,0,0.316,0,6.865,0,118.432105,27.95,948.728105,12.4832504
02-22,부산,4550,19,0,0,1845.836,0,47.28,0,145.92459,0.758,0.01,0,6.69,0,200.66259,33.9,6649.39859,3.017755475
02-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,106.87186,0,3.56,0,4.5,0,116.33886,9.9,613.33886,18.96812147
02-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,94.81563,49,12.599,0,78.23,0,448.36463,33.28,14174.62163,3.163150606
02-22,광주,0,0,0,0,115.246,0,0.315,0,219.083131,0,1.83,0,2.12,0,223.348131,4.36,342.954131,65.12478224
02-22,대전,0,0,0,0,48.3,0,7.165,0,40.6108,0,0,0,0.099,0,47.8748,88,184.1748,25.99421854
02-22,울산,2800,0,0,0,2514.7,0,30.678,0,75.130845,1.65,0.3,0,0,0,107.758845,21.9,5444.358845,1.979275211
02-22,경기,0,253.355,0,43.65,17611.857,400,229.61,0,1113.80648,5.326,276.118,254,59.703,0,1938.56348,59.064,20306.48948,9.546521972
02-22,강원,0,3234,400,0,1279.2,1000,30.096,0,1444.748478,459.468,520.095,0,358.515,0,2812.922478,13.39,8739.512478,32.18626308
02-22,충북,0,0,0,58.3,0,0,19.8,0,1021.831221,0,519.004,0,2.54,0,1563.175221,49.907,1671.382221,93.52589739
02-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2368.11638,2.02,40.415,0,373.57,0,3194.37138,9.28,25633.02938,12.46193469
02-22,전북,0,695.369,0,7.34,718.4,600,6.06,0,3511.957625,79.5,80.037,0,169.703,0,3847.257625,74.695,5943.061625,64.7352807
02-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4143.460125,345.975,39.971,1,2.869,0,4583.355125,23.10482,13888.89994,33.00013063
02-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2510.182274,421.16,179.255,0,3.5,0,3119.975274,38.935,15095.11027,20.66878093
02-22,경남,0,8200,0,27.19,0,1300,2.715,0,1282.677039,67.386,163.469,0,14.535,0,1530.782039,4.583,11062.55504,13.83750891
02-22,제주,0,0,0,233.135,333.734,0,0,0,530.657325,294.6,0.8164,0.5,357.139,0,1183.712725,19.2,1769.781725,66.88467331
02-22,세종,0,0,0,0,530.441,0,5.28,0,55.779075,0,2.31,0,5,0,68.369075,3.25,602.060075,11.35585598
02-22,소계,23250,36937.882,400,960.155,41201.457,4700,782.104,346.33,18708.80398,1726.843,1840.1054,255.5,1445.578,0,25105.26438,514.69882,133069.4572,18.86628601
01-22,서울,0,0,0,0,802.346,0,67.8,0,43.091105,0,0.316,0,6.865,0,118.072105,27.95,948.368105,12.45002909
01-22,부산,4550,19,0,0,1845.836,0,47.28,0,144.40059,0.758,0.01,0,6.69,0,199.13859,33.9,6647.87459,2.995522664
01-22,대구,0,72.9,0,43.5,370.7,0,1.407,0,106.04907,0,3.56,0,4.5,0,115.51607,9.9,612.51607,18.85927172
01-22,인천,0,5080,0,36.23,8576.747,0,213.72,0,93.64323,49,12.599,0,78.23,0,447.19223,33.28,14173.44923,3.155140451
01-22,광주,0,0,0,0,115.246,0,0.315,0,220.195861,0,1.83,0,2.12,0,224.460861,4.36,344.066861,65.2375705
01-22,대전,0,0,0,0,48.3,0,7.165,0,40.5587,0,0,0,0.099,0,47.8227,88,184.1227,25.9732776
01-22,울산,2800,0,0,1200,2514.7,0,30.678,0,72.923845,1.65,0.3,0,0,0,105.551845,21.9,6642.151845,1.589121229
01-22,경기,0,253.355,0,43.65,17611.857,400,229.61,0,1103.116435,5.326,276.118,254,59.703,0,1927.873435,59.064,20295.79944,9.498879023
01-22,강원,0,3234,400,0,1279.2,1000,30.096,0,1418.701243,459.468,520.095,0,358.515,0,2786.875243,13.39,8713.465243,31.9835469
01-22,충북,0,0,0,58.3,0,0,19.8,0,1008.500441,0,519.004,0,2.54,0,1549.844441,49.907,1658.051441,93.47384542
01-22,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2338.706115,2.02,39.925,0,373.97,0,3164.871115,9.28,25603.52911,12.36107374
01-22,전북,0,695.369,0,7.34,718.4,600,7.005,0,3499.74767,79.5,80.857,0,169.703,0,3836.81267,74.695,5932.61667,64.67319369
01-22,전남,5900,981.1,0,22.44,2378.9,0,50.08,0,4150.28959,345.975,39.971,1,2.923,0,4590.23859,23.10482,13895.78341,33.03331993
01-22,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2464.890214,421.16,180.155,0,3.5,0,3075.583214,38.935,15050.71821,20.43479368
01-22,경남,0,8200,0,27.19,0,1300,2.715,0,1268.899444,67.386,163.469,0,14.535,0,1517.004444,4.583,11048.77744,13.73006608
01-22,제주,0,0,0,233.135,333.734,0,0,0,530.960005,294.6,0.8164,0.5,357.139,0,1184.015405,19.2,1770.084405,66.89033594
01-22,세종,0,0,0,0,530.441,0,5.28,0,55.8513,0,2.31,0,5,0,68.4413,3.25,602.1323,11.36648873
01-22,소계,23250,36937.882,400,2160.155,41201.457,4700,782.749,346.33,18560.52486,1726.843,1841.3354,255.5,1446.032,0,24959.31426,514.69882,134123.5071,18.60920192
12-21,서울,0,0,0,0,802.346,0,67.8,0,41.890405,0,0.316,0,6.865,0,116.871405,27.95,947.167405,12.33904423
12-21,부산,4550,19,0,0,1845.836,0,47.28,0,140.182075,0.758,0.01,0,6.69,0,194.920075,33.9,6643.656075,2.933927837
12-21,대구,0,72.9,0,43.5,370.7,0,1.407,0,103.53784,0,3.56,0,4.5,0,113.00484,9.9,610.00484,18.52523662
12-21,인천,0,5080,0,36.23,8576.747,0,213.72,0,93.63861,49,12.599,0,78.23,0,447.18761,33.28,14173.44461,3.155108884
12-21,광주,0,0,0,0,115.246,0,0.315,0,217.205636,0,1.83,0,2.12,0,221.470636,4.36,341.076636,64.93280765
12-21,대전,0,0,0,0,48.3,0,7.165,0,39.85942,0,0,0,0.099,0,47.12342,88,183.42342,25.69105952
12-21,울산,2800,0,0,1200,2514.7,0,29.738,0,71.288595,1.65,0.3,0,0,0,102.976595,21.9,6639.576595,1.550951232
12-21,경기,0,253.355,0,43.65,18093.547,400,199.91,0,1107.338835,5.326,276.118,254,59.703,0,1902.395835,59.064,20752.01184,9.167283877
12-21,강원,0,3234,400,0,1279.2,1000,15.096,0,1396.092338,459.468,520.095,0,358.515,0,2749.266338,13.39,8675.856338,31.68870289
12-21,충북,0,0,0,58.3,0,0,19.8,0,989.725381,0,519.004,0,2.54,0,1531.069381,49.907,1639.276381,93.39909967
12-21,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2305.299015,2.02,39.925,0,373.97,0,3131.464015,9.28,25570.12201,12.24657439
12-21,전북,0,695.369,0,7,718.4,600,7.005,0,3426.108665,79.5,80.857,0,169.703,0,3763.173665,74.695,5858.637665,64.23291352
12-21,전남,5900,981.1,0,21.69,2378.9,0,50.08,0,4046.95274,345.975,39.971,1,1.925,0,4485.90374,24.008,13791.68174,32.52615471
12-21,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2355.870844,421.16,179.961,0,3.5,0,2966.369844,38.935,14941.50484,19.85322011
12-21,경남,0,8200,0,27.15,0,1300,2.715,0,1244.116949,48.586,163.469,0,14.535,0,1473.421949,4.583,11005.15495,13.38847073
12-21,제주,0,0,0,233.135,333.734,0,0,0,525.366445,294.6,0.8164,0.5,357.139,0,1178.421845,19.2,1764.490845,66.78537598
12-21,세종,0,0,0,0,530.441,0,5.28,0,56.1017,0,2.31,0,5,0,68.6917,3.25,602.3827,11.40333213
12-21,소계,23250,36937.882,400,2159.025,41683.147,4700,737.109,346.33,18160.57549,1708.043,1841.1414,255.5,1445.034,0,24493.73289,515.602,134139.4689,18.25990001
11-21,서울,0,0,0,0,802.346,0,67.8,0,41.854405,0,0.316,0,6.865,0,116.835405,27.95,947.131405,12.33571228
11-21,부산,4550,19,0,0,1845.836,0,47.28,0,140.628075,0.758,0.01,0,6.69,0,195.366075,33.9,6644.102075,2.940443611
11-21,대구,0,72.9,0,43.5,370.7,0,1.407,0,100.90828,0,3.56,0,4.5,0,110.37528,9.9,607.37528,18.17250119
11-21,인천,0,5080,0,36.23,8576.747,0,213.72,0,93.59561,49,12.599,0,78.23,0,447.14461,33.28,14173.40161,3.154815071
11-21,광주,0,0,0,0,115.246,0,0,0,214.111036,0,1.83,0,2.12,0,218.061036,4.36,337.667036,64.57871594
11-21,대전,0,0,0,0,48.3,0,1.005,0,39.536435,0,0,0,0.099,0,40.640435,88,176.940435,22.9684272
11-21,울산,2800,0,0,1200,2514.7,0,29.738,0,70.440595,1.65,0.3,0,0,0,102.128595,21.9,6638.728595,1.538375813
11-21,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1094.38602,5.326,276.118,254,59.703,0,1889.44302,59.064,20225.67902,9.341802657
11-21,강원,0,3234,400,0,1279.2,1000,15.096,0,1368.931733,459.468,520.095,0,358.515,0,2722.105733,13.39,8648.695733,31.47417619
11-21,충북,0,0,0,58.3,0,0,19.8,0,970.665866,0,519.004,0,2.54,0,1512.009866,49.907,1620.216866,93.3214496
11-21,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2267.04685,2.02,39.925,0,373.97,0,3093.21185,9.28,25531.86985,12.11510112
11-21,전북,0,695.369,0,7,718.4,600,7.005,0,3283.80626,79.5,80.857,0,169.703,0,3620.87126,74.695,5716.33526,63.34252795
11-21,전남,5900,1481.1,0,21.69,2378.9,0,50.08,0,3968.264375,345.975,39.971,1,1.925,0,4407.215375,24.008,14212.99337,31.00835453
11-21,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2304.978969,421.16,179.961,0,3.5,0,2915.477969,38.935,14890.61297,19.57930124
11-21,경남,0,8200,0,27.15,0,1300,2.715,0,1185.428214,48.586,163.469,0,14.535,0,1414.733214,4.583,10946.46621,12.9241089
11-21,제주,0,0,0,233.135,333.734,0,0,0,517.120215,294.6,0.8164,0.5,357.139,0,1170.175615,19.2,1756.244615,66.62942081
11-21,세종,0,0,0,0,530.441,0,5.28,0,55.7157,0,2.31,0,5,0,68.3057,3.25,601.9967,11.34652399
11-21,소계,23250,37437.882,400,2159.025,41169.767,4700,730.634,346.33,17717.41864,1708.043,1841.1414,255.5,1445.034,0,24044.10104,515.602,133676.457,17.98678808
10-21,서울,0,0,0,0,802.346,0,67.8,0,41.854405,0,0.316,0,6.865,0,116.835405,27.95,947.131405,12.33571228
10-21,부산,4550,19,0,0,1845.836,0,47.28,0,139.016475,0.758,0.01,0,6.69,0,193.754475,33.9,6642.490475,2.916895037
10-21,대구,0,72.9,0,43.5,370.7,0,1.407,0,100.90828,0,3.56,0,4.5,0,110.37528,9.9,607.37528,18.17250119
10-21,인천,0,5080,0,36.23,8576.747,0,213.72,0,93.13445,49,12.599,0,78.23,0,446.68345,33.28,14172.94045,3.151663916
10-21,광주,0,0,0,0,115.246,0,0,0,214.111036,0,1.83,0,2.12,0,218.061036,4.36,337.667036,64.57871594
10-21,대전,0,0,0,0,48.3,0,1.005,0,39.536435,0,0,0,0.099,0,40.640435,88,176.940435,22.9684272
10-21,울산,2800,0,0,1200,2514.7,0,9.938,0,70.440595,1.65,0.3,0,0,0,82.328595,21.9,6618.928595,1.243835672
10-21,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1087.163885,5.326,276.118,254,59.703,0,1882.220885,59.064,20218.45689,9.30941909
10-21,강원,0,3234,400,0,1279.2,1000,15.096,0,1362.141523,459.468,520.095,0,358.515,0,2715.315523,13.39,8641.905523,31.42033335
10-21,충북,0,0,0,58.3,0,0,19.8,0,953.807551,0,519.004,0,2.54,0,1495.151551,49.907,1603.358551,93.25122881
10-21,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2259.98713,2.02,39.925,0,373.97,0,3086.15213,9.28,25524.81013,12.09079368
10-21,전북,0,695.369,0,7,718.4,600,7.005,0,3247.3061,79.5,80.857,0,169.703,0,3584.3711,74.695,5679.8351,63.1069571
10-21,전남,5900,1481.1,0,21.69,2378.9,0,50.08,0,3899.881155,345.975,39.971,1,1.925,0,4338.832155,24.008,14144.61015,30.67480904
10-21,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2289.256129,421.16,179.961,0,3.5,0,2899.755129,38.935,14874.89013,19.49429612
10-21,경남,0,7160,0,27.15,0,1300,2.715,0,1168.889684,48.586,145.469,0,14.535,0,1380.194684,4.583,9871.927684,13.98100481
10-21,제주,0,0,0,233.135,333.734,0,0,0,511.881065,294.6,0.8164,0.5,357.139,0,1164.936465,19.2,1751.005465,66.52957334
10-21,세종,0,0,0,0,530.441,0,5.28,0,54.84027,0,2.31,0,5,0,67.43027,3.25,601.12127,11.21741541
10-21,소계,23250,36397.882,400,2159.025,41169.767,4700,710.834,346.33,17534.15617,1708.043,1823.1414,255.5,1445.034,0,23823.03857,515.602,132415.3946,17.99113966
09-21,서울,0,0,0,0,802.346,0,67.8,0,43.041255,0,0.316,0,6.865,0,118.022255,27.95,948.318255,12.44542688
09-21,부산,4550,19,0,0,1845.836,0,47.28,0,133.269675,0.758,0.12,0,6.69,0,188.117675,33.9,6636.853675,2.834440598
09-21,대구,0,72.9,0,43.5,370.7,0,1.407,0,106.39651,0,3.56,0,4.5,0,115.86351,9.9,612.86351,18.90527142
09-21,인천,0,5080,0,36.23,8576.747,0,213.72,0,98.04933,49,12.599,0,78.23,0,451.59833,33.28,14177.85533,3.185237255
09-21,광주,0,0,0,0,115.246,0,0,0,212.470291,0,1.83,0,2.12,0,216.420291,4.36,336.026291,64.40576133
09-21,대전,0,0,0,0,48.3,0,1.005,0,40.29545,0,0,0,0.099,0,41.39945,88,177.69945,23.29745534
09-21,울산,2800,0,0,1200,2514.7,0,9.938,0,72.635965,1.65,0.3,0,0,0,84.523965,21.9,6621.123965,1.276580312
09-21,경기,0,253.355,0,43.65,17580.167,400,199.91,0,1087.561735,5.326,276.118,254,59.703,0,1882.618735,59.064,20218.85474,9.311203625
09-21,강원,0,3234,400,0,1279.2,1000,15.096,0,1343.139718,459.468,520.095,0,358.515,0,2696.313718,13.39,8622.903718,31.26920822
09-21,충북,0,0,0,58.3,0,0,19.8,0,961.610256,0,514.004,0,2.54,0,1497.954256,49.907,1606.161256,93.26300522
09-21,충남,0,18246.058,0,469.87,3713.45,0,63.92,346.33,2264.59209,2.02,39.925,0,349.13,0,3065.91709,9.56,25504.85509,12.02091554
09-21,전북,0,695.369,0,7,718.4,600,7.005,0,3117.622545,79.5,80.857,0,169.703,0,3454.687545,74.695,5550.151545,62.24492281
09-21,전남,5900,1481.1,0,21.69,2378.9,0,50.08,0,3818.50165,345.975,39.971,1,1.925,0,4257.45265,24.008,14063.15065,30.27381812
09-21,경북,10000,156.1,0,18.5,361.6,1400,5.878,0,2251.070266,421.16,179.961,0,3.5,0,2861.569266,38.935,14836.70427,19.28709513
09-21,경남,0,7160,0,27.15,0,1300,2.715,0,1153.234644,48.586,145.469,0,14.535,0,1364.539644,4.183,9855.872644,13.8449399
09-21,제주,0,0,0,233.135,333.734,0,0,0,498.706625,294.6,0.8164,0.5,357.139,0,1151.762025,19.2,1737.831025,66.27583513
09-21,세종,0,0,0,0,530.441,0,5.28,0,55.92957,0,2.31,0,5,0,68.51957,3.25,602.21057,11.37800853
09-21,소계,23250,36397.882,400,2159.025,41169.767,4700,710.834,346.33,17258.12758,1708.043,1818.2514,255.5,1420.194,0,23517.27998,515.482,132109.436,17.80136279
08-21,서울,0,0,0,0,802.346,0,67.8,0,40.863925,0,0.316,0,6.865,0,115.844925,27.95,946.140925,12.24393977
08-21,부산,4550,19,0,0,1845.836,0,47.28,0,131.240675,0.758,0.01,0,6.69,0,185.978675,33.9,6634.714675,2.803114891
08-21,대구,0,72.9,0,43.5,370.7,0,1.407,0,99.43878,0,3.56,0,4.5,0,108.90578,9.9,605.90578,17.9740454
08-21,인천,0,5080,0,36.23,8576.747,0,213.72,0,91.46677,49,12.599,0,78.23,0,445.01577,33.28,14171.27277,3.140266772
